seed,unit,orient,di
0,114,H,0.0062972247
0,114,H,0.03936351
0,114,H,0.035889376
0,114,H,-0.010306575
0,114,H,0.039708894
0,114,H,0.023919918
0,114,H,0.019166986
0,114,H,0.045678206
0,114,H,-0.33030146
0,114,H,-0.26991805
0,114,H,-0.35401094
0,114,V,-0.5945486
0,114,V,-0.5438238
0,114,V,-0.577
0,114,V,-0.008574877
0,114,V,-0.041754376
0,114,V,-0.020059325
0,114,V,0.0061903354
0,114,V,-0.047643047
0,114,V,-0.020294743
0,114,V,-0.028288197
0,114,V,-0.026776742
0,114,V,-0.031291574
0,114,V,-0.037708316
0,114,V,0.33074242
0,114,V,0.25298893
0,114,V,0.3350294
0,115,H,-0.99954766
0,115,H,-0.9951013
0,115,H,-0.98373336
0,115,H,-0.96439713
0,115,H,-1.0
0,115,H,-0.9979232
0,115,H,-0.9846284
0,115,H,-1.0
0,115,H,-0.9997331
0,115,H,-0.9988564
0,115,H,-0.98162454
0,115,H,-0.9899089
0,115,H,-0.9827999
0,115,H,-0.97728044
0,115,H,-0.9707448
0,115,V,-0.99580365
0,115,V,-0.9841377
0,115,V,-0.986308
0,116,H,1.0
0,116,H,1.0
0,116,H,1.0
0,116,H,1.0
0,116,V,1.0
0,116,V,1.0
0,117,H,-0.10871789
0,117,H,0.080248274
0,117,V,-0.55063593
0,118,H,-1.0
0,118,H,-1.0
0,118,H,-0.9090771
0,118,H,1.0
0,118,H,1.0
0,119,H,0.40694955
0,119,H,0.13803057
0,119,H,0.18351285
0,119,V,-0.3030897
0,119,V,-0.11289252
0,119,V,-0.15081483
0,120,H,0.9896692
0,120,H,0.987595
0,120,H,0.9912478
0,120,H,1.0
0,120,H,1.0
0,120,H,1.0
0,120,V,0.42957318
0,120,V,-0.3734681
0,120,V,-0.47711834
0,120,V,-0.5976527
0,120,V,-0.6178205
0,120,V,-0.5255943
0,120,V,-0.0054389597
0,120,V,-0.55262446
0,120,V,-0.6271877
0,120,V,-0.35186616
0,120,V,-0.4801676
0,120,V,-0.5159644
0,120,V,-0.40217552
0,120,V,-0.447918
0,121,H,-0.82979155
0,122,H,0.56190777
0,122,H,0.73426235
0,122,H,0.6837335
0,122,H,0.7562894
0,123,V,-0.42605096
0,123,V,0.36579046
0,123,V,-0.31035033
0,123,V,0.2515511
0,123,V,-0.20246729
0,123,V,0.3835443
0,123,V,-0.1499248
0,123,V,0.48846525
0,124,H,-0.92494065
0,124,H,0.44027394
0,124,H,0.23339987
0,124,H,0.9960691
0,124,H,-0.90755314
0,124,H,0.29721257
0,124,H,0.25432685
0,124,H,0.33375165
0,124,H,0.9843261
0,124,H,-0.8832231
0,124,H,0.23317993
0,124,H,0.3321003
0,124,H,0.42021492
0,124,H,0.9866608
0,124,H,-0.73836476
0,124,H,0.23337972
0,124,H,0.40060624
0,124,H,0.9971579
0,124,V,-0.981204
0,124,V,-0.99401724
0,124,V,0.9679338
0,124,V,0.9680076
0,124,V,0.90285975
0,125,H,-0.99775934
0,125,H,-1.0
0,125,H,-1.0
0,125,V,0.8624895
0,125,V,0.9781204
0,125,V,0.94769704
0,125,V,0.6225015
0,125,V,-0.7890915
0,125,V,-0.95337707
0,125,V,-0.9996999
0,126,H,-0.32115299
0,126,H,-0.3263567
0,126,V,-0.00039106037
0,126,V,0.0036236618
0,126,V,0.042937532
0,126,V,-0.010230568
0,126,V,0.04108945
0,126,V,0.011081525
0,127,H,0.13911316
0,127,H,-0.015814513
0,127,H,-0.001951535
0,127,H,0.017024042
0,127,H,0.0072647776
0,127,H,0.014977667
0,127,H,0.016666098
0,127,H,-0.10897145
0,127,H,-0.09915457
0,127,H,-0.15561816
0,127,V,0.014092906
0,127,V,0.103007056
0,127,V,0.10519649
0,127,V,0.10369947
0,127,V,0.049215384
0,127,V,0.025014348
0,127,V,0.13530102
0,127,V,0.11429018
0,127,V,0.08434354
0,127,V,0.05527371
0,128,H,-0.3878004
0,128,H,-0.38443297
0,128,H,-0.15456848
0,128,H,0.5486312
0,128,H,-0.0693541
0,128,H,0.6654729
0,128,H,-0.12401974
0,128,H,0.49328497
0,128,H,-0.3315339
0,128,H,0.45736444
0,128,V,0.6777847
0,128,V,0.32244417
0,129,H,0.41021255
0,129,H,0.4184168
0,129,H,0.15807654
0,129,H,0.059164874
0,129,H,0.073180825
0,129,H,-0.029637652
0,129,H,0.029957842
0,129,H,-0.069776274
0,129,V,-0.5089045
0,129,V,-0.48547897
0,129,V,-0.5672657
0,129,V,-0.60116696
0,130,V,0.44875208
0,130,V,0.64623624
0,130,V,0.06760413
0,130,V,0.08552756
0,130,V,0.865386
0,131,H,-0.16940115
0,131,H,-0.08284701
0,131,H,-0.10432743
0,131,H,-0.07987908
0,131,H,-0.0402644
0,131,V,-0.030656602
0,131,V,-0.03490613
0,131,V,-0.0422749
0,131,V,-0.042805728
0,132,H,-0.990922
0,132,V,-0.59920436
0,132,V,-0.5433353
0,132,V,-0.5270817
0,132,V,-0.17997053
0,133,V,0.2657351
0,133,V,-0.06504827
0,134,H,0.058961328
0,134,H,0.14869933
0,134,H,0.099053
0,134,H,-0.06948188
0,134,H,-0.03323186
0,134,H,-0.05521943
0,134,H,-0.0064510196
0,134,V,-0.07684258
0,134,V,-0.20449932
0,134,V,-6.948391e-05
0,134,V,0.11241264
0,134,V,0.103968695
0,134,V,0.039270673
0,134,V,0.11247312
0,134,V,0.059123266
0,134,V,0.13455728
0,134,V,0.23478097
0,134,V,0.3112784
0,135,H,-0.26259133
0,135,H,0.041005112
0,135,H,-0.028177846
0,135,H,0.0304985
0,135,H,-0.25330806
0,135,H,-0.039583195
0,135,H,0.013296243
0,135,H,-0.032422055
0,135,H,-0.24416344
0,135,V,0.06210781
0,135,V,0.058199123
0,135,V,0.16980816
0,135,V,0.15344039
0,135,V,0.17646
0,135,V,0.16907604
0,135,V,0.3146075
0,135,V,0.27767017
0,136,V,-0.27133787
0,136,V,-0.38685748
0,136,V,-0.25056505
0,136,V,-0.18691602
0,136,V,-0.14152953
0,136,V,-0.3750753
0,136,V,-0.3486931
0,136,V,-0.2613382
0,136,V,-0.208239
0,136,V,-0.35567167
0,136,V,-0.517614
0,136,V,-0.30957457
0,136,V,-0.38715193
0,136,V,-0.29361808
0,136,V,-0.562374
0,136,V,-0.6232117
0,137,H,0.12288209
0,137,H,0.1738339
0,137,H,0.16394225
0,137,H,0.094853826
0,137,H,-0.0037746108
0,137,H,-0.004225866
0,137,H,0.034398027
0,137,H,-0.0751859
0,137,H,0.07873671
0,137,H,0.00966971
0,137,H,-0.0015939071
0,137,H,0.013596715
0,137,H,-0.014465553
0,137,H,-0.15319273
0,137,H,-0.11082619
0,137,H,-0.113660365
0,137,H,-0.13772485
0,137,H,-0.24209778
0,137,V,-0.18212907
0,137,V,-0.1715679
0,137,V,-0.19216307
0,137,V,0.13593781
0,137,V,-0.01127337
0,137,V,0.015230887
0,137,V,0.014406095
0,137,V,-0.09960825
0,137,V,0.13725388
0,137,V,0.002638038
0,137,V,0.019901318
0,137,V,-0.0028138307
0,137,V,-0.09604556
0,137,V,0.24082538
0,138,V,0.06937148
0,138,V,0.35880086
0,138,V,0.48914152
0,138,V,0.7465452
0,138,V,0.06002236
0,138,V,0.3655894
0,138,V,0.46321753
0,138,V,0.7326583
0,139,H,0.3732561
0,139,H,0.3780689
0,139,H,0.6241982
0,139,V,-0.02535774
0,139,V,0.012909468
0,139,V,-0.2181905
0,139,V,-0.19746515
0,139,V,-0.15498991
0,139,V,-0.25610662
0,139,V,-0.40635926
0,140,H,0.29309046
0,140,H,0.06432103
0,140,H,0.2512956
0,140,H,-0.17269379
0,140,H,0.13464047
0,140,H,-0.087475166
0,140,H,-0.004696527
0,140,H,-0.11283797
0,140,H,-0.3014477
0,140,H,0.1527324
0,140,H,-0.15205705
0,140,H,-0.030791607
0,140,H,0.101274475
0,140,H,0.032557473
0,140,H,-0.0152240945
0,140,H,0.20690371
0,141,V,0.015977073
0,141,V,0.31223252
0,141,V,0.2747168
0,141,V,0.23093481
0,141,V,-0.15985481
0,141,V,-0.033400666
0,141,V,-0.15232742
0,141,V,0.006571506
0,141,V,-0.11881422
0,141,V,-0.23871565
0,141,V,-0.24142489
0,141,V,-0.19930753
0,142,H,-0.109664306
0,142,H,-0.36846048
0,142,H,-0.17158079
0,142,H,0.36190036
0,142,H,0.50261074
0,142,H,0.4954737
0,142,H,0.44355425
0,142,H,0.75240624
0,143,H,-0.17254871
0,143,H,-0.37470552
0,143,V,0.55800194
0,143,V,0.20384601
0,143,V,0.34906593
0,143,V,0.86075896
0,143,V,0.21300328
0,143,V,0.83950233
0,143,V,0.23204559
0,143,V,0.46299934
0,143,V,0.14569236
0,144,H,0.04216817
0,144,H,0.028361913
0,144,H,0.09171879
0,144,H,0.03670208
0,144,H,-0.045529854
0,144,H,-0.025081387
0,144,V,-0.92536455
0,145,H,-0.30988693
0,145,H,0.20977855
0,145,H,0.31664133
0,145,H,-0.2581441
0,145,H,0.20314345
0,145,H,0.37526852
0,145,H,-0.043672584
0,145,H,0.21061838
0,145,V,-0.6437495
0,145,V,-0.7520946
0,145,V,-0.7247258
0,145,V,0.1890318
0,146,H,-1.0
0,146,H,-0.99890804
0,146,H,-0.998143
0,146,H,-0.99936223
0,147,V,1.0
0,147,V,1.0
0,147,V,1.0
0,148,V,0.5083716
0,148,V,0.6837345
0,148,V,0.6623332
0,148,V,0.2496146
0,148,V,0.3056566
0,148,V,-0.12526578
0,148,V,-0.2424501
0,149,H,-0.6739334
0,149,H,0.42298824
0,150,H,-0.4688075
0,150,V,-1.0
0,150,V,-0.9914578
0,150,V,-1.0
0,150,V,-1.0
0,150,V,-1.0
0,150,V,-1.0
0,150,V,-0.99995726
0,151,V,0.7290594
0,151,V,0.8049395
0,151,V,0.71566784
0,151,V,0.7683884
0,151,V,0.7703409
0,151,V,0.7476957
0,151,V,0.74982417
0,151,V,0.56483287
0,151,V,0.9387735
0,152,H,-1.0
0,152,H,-1.0
0,152,H,-1.0
0,152,V,0.9960732
0,152,V,0.9979978
0,152,V,0.99577266
0,152,V,0.99596816
0,153,H,-0.25644037
0,153,H,-0.39731768
0,153,H,-0.37135467
0,153,H,-0.07440737
0,153,H,-0.32987106
0,153,H,-0.078092165
0,153,H,-0.19134162
0,153,H,-0.1475362
0,153,H,-0.23549064
0,153,H,0.10241745
0,153,H,0.06779352
0,153,H,0.094861604
0,154,H,-0.13466947
0,154,H,-0.17183228
0,154,H,-0.28239942
0,154,H,-0.22374903
0,154,H,-0.1232908
0,154,H,-0.11564521
0,154,H,-0.22276065
0,154,H,-0.24482217
0,154,H,-0.19122688
0,154,H,-0.10935693
0,154,H,-0.38938788
0,155,V,-0.31682965
0,155,V,-0.26343915
0,155,V,-0.23565167
0,155,V,0.05837359
0,155,V,-0.12903193
0,155,V,-0.24375746
0,155,V,-0.022744374
0,155,V,-0.4536913
0,155,V,-0.020679913
0,155,V,-0.022807
0,156,H,0.8341315
0,156,H,0.90704393
0,156,H,0.8633591
0,156,H,0.99582607
0,156,H,0.8165991
0,156,H,0.9349041
0,156,V,1.0
0,156,V,1.0
0,156,V,1.0
0,156,V,0.9990707
0,157,H,0.98811567
0,157,H,0.9816878
0,157,H,0.952839
0,157,H,0.60808796
0,157,V,0.08129969
0,157,V,0.2094614
0,157,V,0.10149762
0,157,V,0.20832212
0,157,V,0.084838316
0,157,V,0.30567434
0,157,V,0.38926286
0,158,H,-0.148694
0,158,H,-0.35787672
0,158,H,-0.22846015
0,158,H,-0.2375993
0,158,H,-0.30763587
0,158,H,0.124786116
0,158,H,0.036478404
0,158,H,-0.19050343
0,158,H,0.041312266
0,158,H,-0.2751033
0,158,H,0.14429119
0,158,H,-0.013355837
0,158,H,0.028670013
0,158,H,-0.011446046
0,158,H,-0.16009079
0,158,H,0.0999789
0,158,H,0.12842314
0,158,H,0.12504084
0,158,H,0.079035215
0,158,H,0.06509692
0,158,V,0.075775705
0,158,V,0.34507516
0,158,V,-0.4210887
0,158,V,-0.47385475
0,159,H,1.0
0,159,H,1.0
0,159,H,1.0
0,159,H,1.0
0,159,V,1.0
0,160,H,-0.23639609
0,160,H,-0.24612224
0,160,H,-0.25100857
0,160,H,-0.2750736
0,160,H,-0.26518998
0,160,V,-0.14401442
0,160,V,-0.1304327
0,160,V,-0.082213484
0,160,V,-0.0021141665
0,160,V,0.061692268
0,161,H,0.20662716
0,161,H,0.024627825
0,161,H,-0.06906653
0,161,H,-0.039027747
0,161,H,-0.03796737
0,161,H,0.2529382
0,161,H,-0.0053554126
0,161,H,-0.015886456
0,161,H,-0.08421843
0,161,H,0.039087113
0,161,H,0.1658209
0,161,H,-0.05268089
0,161,H,-0.077555
0,161,H,0.00013306936
0,161,H,0.060095437
0,161,H,-0.010121436
0,161,H,-0.33720815
0,161,H,-0.42388713
0,161,H,-0.51725775
0,161,H,-0.25445703
0,161,V,0.1652893
0,161,V,-0.07784759
0,161,V,0.10214844
0,162,H,0.2371469
0,162,H,-0.030358542
0,162,V,0.09123725
0,162,V,0.01050838
0,162,V,-0.0041988734
0,162,V,0.020982232
0,162,V,-0.05602157
0,162,V,0.07754333
0,162,V,0.016461669
0,162,V,-0.0027512212
0,162,V,0.013385769
0,162,V,-0.066599496
0,163,H,0.06439538
0,163,H,0.20608503
0,163,H,0.24162224
0,163,H,0.2027663
0,163,H,0.19529964
0,163,V,0.09197924
0,163,V,0.08098055
0,163,V,0.092204705
0,163,V,0.09070703
0,164,H,-1.0
0,164,H,-1.0
0,164,H,-1.0
0,164,H,-1.0
0,164,V,1.0
0,164,V,1.0
0,164,V,1.0
0,164,V,1.0
0,165,H,-0.016095074
0,165,H,0.011991118
0,165,H,-0.014982854
0,165,H,0.019272642
0,165,H,0.20161065
0,165,H,0.23901941
0,165,H,0.17338564
0,165,H,0.24174112
0,165,V,-0.23584326
0,165,V,-0.20498253
0,166,V,-0.2480104
0,166,V,0.22939384
0,167,H,0.0043521724
0,167,H,-0.20416701
0,167,H,-0.34350914
0,167,H,-0.19703142
0,167,H,-0.22548565
0,167,H,-0.18384607
0,167,H,-0.29801866
0,167,H,-0.273694
0,167,H,-0.3119906
0,167,H,-0.6936939
0,167,H,-0.5875208
0,167,H,-0.40890867
0,167,V,-0.36463958
0,167,V,-0.35295764
0,167,V,-0.41038612
0,167,V,-0.08607584
0,167,V,-0.22866835
0,167,V,-0.06510364
0,167,V,-0.18170148
0,167,V,-0.24337862
0,167,V,-0.13706046
0,167,V,0.22808369
0,167,V,0.11022315
0,168,H,0.07899267
0,168,H,0.011789424
0,168,H,0.04108821
0,168,H,0.0602331
0,168,H,0.414971
0,168,H,0.51584786
0,168,H,0.44541496
0,168,H,0.48957676
0,168,H,0.33797628
0,168,H,0.6250225
0,168,H,0.5073422
0,168,H,0.636411
0,168,V,0.01054277
0,168,V,-0.35956532
0,168,V,-0.41338584
0,168,V,-0.31430468
0,168,V,-0.13189222
0,168,V,-0.3828128
0,168,V,-0.30738744
0,168,V,-0.15227887
0,168,V,-0.5042931
0,169,H,-0.4318613
0,169,H,-0.47604814
0,169,H,-0.7504982
0,169,H,-0.24145424
0,169,H,0.12929283
0,169,H,0.31346914
0,169,H,-0.12377312
0,169,V,0.62138146
0,169,V,0.48056412
0,169,V,0.4243396
0,169,V,0.4697518
0,169,V,0.06534975
0,169,V,0.16493246
0,169,V,0.22796144
0,169,V,0.2015137
0,169,V,0.072333336
0,169,V,-0.36268103
0,169,V,-0.31414565
0,169,V,-0.1806987
0,169,V,-0.56733567
0,170,H,0.24455227
0,170,V,-0.4467742
0,170,V,-0.4598907
0,171,H,0.6109018
0,171,H,0.6402183
0,171,H,0.106522836
0,171,H,0.26765993
0,171,H,0.16593164
0,171,H,0.328931
0,171,V,-0.8909057
0,172,V,-0.6253809
0,172,V,-0.065456666
0,172,V,-0.07771627
0,172,V,-0.08366541
0,172,V,-0.6094862
0,172,V,-0.051600363
0,172,V,-0.085008055
0,172,V,-0.0653182
0,173,H,-0.04609641
0,173,H,-0.028853854
0,173,H,0.046893906
0,173,H,-0.26522887
0,173,V,-0.043562107
0,173,V,-0.01331021
0,173,V,-0.028595129
0,173,V,0.15554525
0,174,H,0.102057464
0,174,H,-0.020625921
0,174,H,0.057233725
0,174,H,-0.026729265
0,174,H,0.006363743
0,174,H,-0.036452502
0,174,H,-0.014156114
0,174,H,-0.018303802
0,174,H,-0.025827814
0,174,H,0.032658696
0,174,H,-0.03207535
0,174,H,-0.012248977
0,174,H,0.027455669
0,174,H,-0.054128088
0,174,H,-0.06553686
0,174,H,0.103759184
0,174,H,0.08634196
0,174,H,0.09214549
0,174,H,-0.012898537
0,174,V,-0.31380433
0,174,V,-0.011919712
0,174,V,-0.07067413
0,174,V,0.0009813799
0,174,V,-0.16106987
0,174,V,-0.052429628
0,174,V,-0.027887026
0,174,V,0.055123806
0,174,V,-0.0050415657
0,174,V,-0.084954634
0,174,V,-0.060589544
0,174,V,0.015522876
0,174,V,0.08259981
0,174,V,0.0020736388
0,174,V,-0.08179009
0,174,V,-0.015458014
0,174,V,-0.04146022
0,174,V,0.010471929
0,174,V,0.015384931
0,174,V,0.021458853
0,175,H,0.38142598
0,175,H,0.18853839
0,175,H,0.22488764
0,175,H,0.038868327
0,176,H,-0.96703255
0,176,H,-1.0
0,176,H,-1.0
0,176,H,-1.0
0,176,H,-1.0
0,176,V,0.86863756
0,176,V,0.9798741
0,176,V,-0.47859007
0,176,V,-0.96201384
0,177,H,-1.0
0,177,H,-0.51598865
0,177,V,1.0
0,178,H,1.0
0,178,H,1.0
0,178,H,1.0
0,178,H,1.0
0,178,V,-0.9893233
0,178,V,-0.9503847
0,178,V,-0.93660426
0,178,V,-0.998433
0,178,V,-0.9992069
0,178,V,-0.8725849
0,179,V,1.0
0,179,V,1.0
0,180,V,-1.0
0,180,V,-1.0
0,180,V,-1.0
0,180,V,-0.9978931
0,181,V,0.9743076
0,181,V,0.9537446
0,181,V,0.90202254
0,181,V,0.9657793
0,182,H,-0.23801668
0,182,H,-0.18910557
0,182,H,-0.22343989
0,182,H,-0.18439376
0,182,H,-0.16191515
0,182,V,0.07994162
0,182,V,0.11776119
0,182,V,0.010346098
0,182,V,-0.00697196
0,182,V,-0.109186776
0,182,V,-0.04267487
0,183,V,-0.21302193
0,183,V,0.019373635
0,183,V,0.018733274
0,183,V,0.21493652
0,184,H,0.9124492
0,184,H,0.881957
0,184,H,0.92253745
0,184,V,-0.4731404
0,184,V,-0.5294995
0,184,V,-0.13891523
0,184,V,-0.12551002
0,184,V,-0.16637194
0,184,V,-0.06889531
0,184,V,0.22628202
0,185,H,0.19412544
0,185,H,-0.2278977
0,185,H,-0.12593609
0,185,H,-0.16420467
0,185,H,-0.05173466
0,185,H,0.06466122
0,185,V,0.36796415
0,186,V,-1.0
0,186,V,1.0
0,186,V,1.0
0,186,V,1.0
0,187,V,0.008092044
0,187,V,0.057797816
0,187,V,0.021081628
0,187,V,0.025818322
0,187,V,0.10330309
0,187,V,0.10555243
0,187,V,0.11626717
0,187,V,0.18862514
0,187,V,0.19634795
0,187,V,0.26366198
0,188,H,0.06286849
0,188,H,-0.024965525
0,188,H,0.042787813
0,188,H,-0.03751995
0,188,H,-0.045958705
0,188,H,-0.14906453
0,188,V,-0.8709772
0,188,V,-0.7552638
0,189,V,0.98778397
0,189,V,0.9677891
0,189,V,0.77524775
0,190,H,0.096107654
0,190,H,-0.4189761
0,190,H,-0.49943864
0,190,H,-0.3055956
0,190,H,-0.50704026
0,190,H,-0.7463633
0,190,V,0.07354583
0,190,V,0.119037345
0,190,V,0.34301722
0,190,V,0.488214
0,190,V,0.473903
0,190,V,0.45859757
0,190,V,0.41917357
0,191,H,-0.20831186
0,191,H,-0.1037369
0,191,H,-0.26447466
0,191,H,-0.19624406
0,191,H,-0.18712397
0,191,H,-0.11130814
0,191,H,-0.1718494
0,191,H,-0.13811864
0,191,H,-0.09767031
0,191,H,-0.20275389
0,191,H,-0.12553148
0,191,H,-0.012678864
0,191,H,0.07226097
0,191,H,0.05535787
0,191,H,0.010609064
0,192,V,-0.3128069
0,192,V,0.08104392
0,192,V,-0.130773
0,192,V,0.030909225
0,192,V,0.035199977
0,192,V,-0.14905924
0,192,V,0.16480842
0,192,V,-0.087091476
0,192,V,0.04596566
0,192,V,-0.083544515
0,192,V,-0.034151565
0,192,V,0.2012945
0,192,V,-0.061971556
0,192,V,0.08713455
0,192,V,0.12804559
0,192,V,-0.18551506
0,192,V,0.123121046
0,192,V,0.23298874
0,192,V,0.16815007
0,193,H,-0.0875659
0,193,H,-0.015971802
0,193,H,-0.11752521
0,193,H,-0.0057057054
0,193,H,-0.013283875
0,193,H,-0.06732446
0,193,H,-0.20892277
0,193,H,-0.2112437
0,193,V,-0.015928775
0,193,V,-0.0049130945
0,193,V,-0.068184935
0,193,V,-0.015948664
0,193,V,-0.020747602
0,193,V,-0.03379136
0,194,H,0.33041808
0,194,H,0.16026136
0,194,H,0.19152175
0,194,H,0.17269613
0,194,V,0.46169227
0,194,V,0.10455688
0,194,V,0.0870457
0,194,V,0.20168756
0,194,V,0.021014916
0,194,V,0.3460204
0,194,V,0.5513281
0,194,V,0.53964436
0,194,V,0.5344701
0,195,H,0.097714834
0,196,H,-0.12549597
0,196,H,-0.014672293
0,196,H,0.0054804897
0,196,H,-0.038571175
0,196,V,-1.0
0,196,V,-1.0
0,196,V,-1.0
0,197,H,0.06421426
0,197,H,0.009296903
0,197,H,-0.015222512
0,197,H,-0.0017603374
0,197,H,-0.04762461
0,197,H,0.06056739
0,197,H,-0.024216391
0,197,H,-0.012490071
0,197,H,0.020699643
0,197,H,-0.030105079
0,198,H,0.13290948
0,198,H,0.14302266
0,198,H,0.16048746
0,198,H,0.0044215713
0,198,H,0.18455124
0,198,H,-0.007304841
0,198,V,-0.10186904
0,198,V,-0.07369668
0,198,V,-0.0033247673
0,198,V,-0.050712846
0,199,H,-0.9519647
0,199,H,-0.80271393
0,199,H,-0.69915944
0,199,H,-0.80808043
0,199,H,0.4085967
0,199,H,0.44018438
0,199,V,0.4048242
0,199,V,0.67451936
0,199,V,-1.0
0,200,V,0.36496767
0,200,V,0.2722198
0,200,V,0.29261616
0,200,V,0.14392252
0,201,H,0.13820022
0,201,H,0.107353695
0,201,H,0.03594339
0,201,H,0.029954378
0,201,H,0.024163276
0,201,H,0.0382642
0,201,V,-0.16812557
0,201,V,-0.18045487
0,201,V,0.01681424
0,201,V,0.07300254
0,201,V,0.07529641
0,201,V,0.05386486
0,202,H,0.095478736
0,202,H,0.051177584
0,202,H,0.010334282
0,202,H,-0.005403686
0,202,H,0.037650917
0,202,H,0.040312633
0,202,H,-0.015043761
0,202,H,-0.08936799
0,202,H,-0.06829327
0,202,H,-0.14498071
0,202,V,0.006613958
0,202,V,-0.022249926
0,202,V,-0.015434754
0,202,V,-0.0048276605
0,202,V,0.00037213112
0,202,V,0.011380385
0,202,V,0.116085134
0,202,V,0.012307319
0,202,V,0.007615954
0,202,V,0.064813554
0,202,V,-0.07017027
0,203,H,0.17083856
0,203,H,0.029346883
0,203,H,0.31919816
0,203,H,0.12330791
0,203,H,-0.25202343
0,203,H,0.113612704
0,203,H,0.067454144
0,203,H,0.047860034
0,203,H,-0.11202359
0,203,H,-0.076166525
0,203,H,-0.008145053
0,203,H,0.005040834
0,203,H,-0.12910381
0,204,H,-0.09752598
0,204,H,-0.08205918
0,204,H,-0.069979265
0,204,H,-0.07540381
0,204,H,-0.043179255
0,204,H,-0.0553016
0,204,H,-0.15852597
0,204,H,-0.24704197
0,204,V,-0.045695428
0,204,V,-0.062460173
0,204,V,-0.056161568
0,204,V,-0.023075053
0,204,V,-0.03154236
0,204,V,-0.035529446
0,204,V,-0.029772146
0,204,V,-0.018237408
0,204,V,0.058782004
0,204,V,0.057066906
0,204,V,0.08811236
0,204,V,0.14268033
0,205,V,0.07819399
0,205,V,0.04369766
0,205,V,0.0463189
0,205,V,0.2457987
0,206,H,-0.21809673
0,206,H,-0.014111895
0,206,H,-0.29534423
0,206,V,-0.01330532
0,206,V,-0.0609204
0,206,V,-0.085262544
0,207,H,0.16595158
0,207,H,-0.019387059
0,207,H,0.044108335
0,207,H,-0.104033396
0,207,V,-0.20600058
0,207,V,-0.1135582
0,207,V,-0.13040121
0,207,V,0.07459624
0,208,V,0.24490716
0,208,V,0.24624974
0,208,V,0.107100494
0,208,V,0.26426008
0,208,V,0.7277415
0,208,V,0.3785746
0,209,H,-0.3503692
0,209,H,-0.30365732
0,209,H,-0.45039952
0,209,H,-0.26028827
0,209,H,-0.31762385
0,209,H,-0.27152807
0,209,H,-0.92016333
0,209,H,-0.93199164
0,210,H,-0.89852345
0,210,V,0.99912703
0,210,V,1.0
0,210,V,0.9798006
0,210,V,-0.8187022
0,211,H,0.34616092
0,211,H,0.29315427
0,211,H,0.5027439
0,211,H,8.190182e-05
0,211,H,0.06137977
0,211,V,0.31571996
0,211,V,0.2256624
0,211,V,0.2996101
0,211,V,0.22622585
0,211,V,0.3006748
0,211,V,0.44336593
0,212,H,-1.0
0,212,H,-1.0
0,212,H,-1.0
0,212,H,-1.0
0,212,H,-1.0
0,212,V,1.0
0,212,V,-0.9303852
0,213,V,-0.04688824
0,213,V,0.058949377
0,213,V,-0.027571945
0,213,V,-0.006662785
0,213,V,0.07325959
0,213,V,-0.086737975
0,213,V,0.044890095
0,213,V,-0.050349686
0,213,V,-0.15658842
0,213,V,0.019831967
0,213,V,-0.0074220006
0,213,V,0.052783933
0,213,V,-0.26411244
0,213,V,-0.2130106
0,213,V,-0.24137641
0,214,H,0.3911953
0,214,H,0.037268683
0,214,H,0.02417499
0,214,H,-0.34225303
0,214,H,0.4279004
0,214,H,0.00875898
0,214,H,0.018629745
0,214,H,-0.2927583
0,214,V,0.32126752
0,214,V,-0.024153922
0,214,V,-0.08799496
0,214,V,-0.042047706
0,214,V,-0.40183872
0,214,V,0.28561056
0,214,V,-0.05163783
0,214,V,-0.075583965
0,214,V,-0.07029012
0,214,V,-0.40153518
0,214,V,0.2893147
0,214,V,-0.21082832
0,215,V,0.4644288
0,215,V,-1.0
0,215,V,-1.0
0,215,V,-0.9650007
0,215,V,-0.7744017
0,216,H,0.11335749
0,216,H,0.039473917
0,216,H,0.22124536
0,216,H,0.19738144
0,216,H,0.16300614
0,216,H,0.2108786
0,217,H,-0.48175323
0,217,H,-0.9903203
0,217,H,-1.0
0,217,H,-1.0
0,217,V,1.0
0,217,V,1.0
0,217,V,1.0
0,217,V,1.0
0,217,V,0.9352397
0,217,V,0.9481523
0,217,V,0.9030644
0,218,H,-1.0
0,218,H,-1.0
0,218,V,1.0
0,218,V,1.0
0,218,V,1.0
0,218,V,1.0
0,219,H,-0.94495213
0,219,H,-0.95814174
0,219,H,-0.9179166
0,219,V,-0.48679247
0,219,V,-0.030367188
0,219,V,-0.856335
0,219,V,0.25624776
0,219,V,0.020385845
0,219,V,0.50802475
0,219,V,-0.822767
0,219,V,0.18601821
0,219,V,-0.1129364
0,219,V,0.46358928
0,219,V,0.60579264
0,219,V,0.73745143
0,220,V,0.20027983
0,221,H,0.16068749
0,221,H,0.13863981
0,221,H,0.20884688
0,221,H,-0.11249125
0,221,H,-0.013245384
0,221,H,-0.004917062
0,221,H,-0.006111662
0,221,H,0.02174676
0,221,H,-0.1465797
0,221,H,-0.01048737
0,221,H,-0.017872842
0,221,H,-0.0031839176
0,221,H,-0.004812329
0,221,H,-0.22425756
0,221,H,-0.22280395
0,221,H,-0.26873788
0,221,V,-0.22939365
0,221,V,-0.22658868
0,221,V,-0.22808912
0,221,V,-0.059520263
0,221,V,0.00035000956
0,221,V,-0.02447912
0,221,V,-0.008585533
0,221,V,0.036217354
0,221,V,-0.054451764
0,221,V,-0.008008501
